Title,Id,PostTypeId,AcceptedAnswerId,ParentId,OwnerUserId,DisplayName,Reputation
,4177,2,,4160,3354,suhas,580
,4179,2,,4160,753,Azik Abdullah,8601
,1817,2,,213,903,Eric G,171
,1819,2,,1601,27,Peter Eisentraut,3084
How many known doping cases are there in professional football (soccer)?,1820,1,,,869,Trudbert,424
,1821,2,,1820,364,posdef,7095
Are Hookers the only players allowed to take lineout throws?,1823,1,1827,,908,coversnail,562
,1826,2,,1823,869,Trudbert,424
,1827,2,,1823,675,Bogdanovist,4250
,1828,2,,1824,908,coversnail,562
Can a fielder deliberately kick the ball over the boundary rope to keep a batsman on strike?,1829,1,1830,,908,coversnail,562
,1830,2,,1829,857,Orangecrush,5088
Tiebreakers to decide league position in football (soccer)?,1831,1,1832,,890,guyabel,315
,1832,2,,1831,911,Johno,276
What are the advantages of football boots with blades rather than traditional studs?,1834,1,1995,,908,coversnail,562
,1836,2,,1825,224,Chad,902
,1839,5,,,-1,Community,1
,1840,4,,,857,Orangecrush,5088
How is a penalty enforced on an extra point to end the half?,1842,1,1902,,14,Marcus Swope,4585
How many warnings will be given for a player?,1844,1,1845,,753,Azik Abdullah,8601
,1845,2,,1844,675,Bogdanovist,4250
,1849,2,,1834,364,posdef,7095
Number of bouncers per over,1850,1,1852,,753,Azik Abdullah,8601
What kind of shoes are suitable for a Novice/Sprint triathlon?,1851,1,1853,,924,Kaadzia,213
,1852,2,,1850,357,gout,966
,1853,2,,1851,23,geoffc,2257
,1854,2,,1850,27,Peter Eisentraut,3084
"Possible dismissals off a noball, wide ball and free hit",1855,1,1856,,753,Azik Abdullah,8601
,1856,2,,1855,857,Orangecrush,5088
Can a player play after retirement?,1857,1,1858,,753,Azik Abdullah,8601
,1858,2,,1857,385,Dor Cohen,7543
Does the List-A matches include One day internationals,1859,1,1860,,753,Azik Abdullah,8601
,1860,2,,1859,857,Orangecrush,5088
"What does ""filing retirement papers"" actually mean?",1861,1,1919,,246,Matt,1280
What is the maximum number of red cards that a referee can give in a football match?,1862,1,1863,,521,kira,590
,1863,2,,1862,857,Orangecrush,5088
Do sport players have pension rights?,1864,1,,,385,Dor Cohen,7543
,1865,2,,1864,385,Dor Cohen,7543
,1866,5,,,385,Dor Cohen,7543
,1867,4,,,385,Dor Cohen,7543
,1868,2,,189,35,pjmorse,2669
What did Luiz Adriano do wrong in scoring a 'cheat goal'?,1872,1,1873,,675,Bogdanovist,4250
,1873,2,,1872,477,gbianchi,2140
,1874,2,,1384,931,JeffO,487
,1875,2,,502,931,JeffO,487
,1876,2,,149,931,JeffO,487
What happened to the wishbone?,1877,1,,,931,JeffO,487
Why wasn't Schwartz's challenge during the Thanksgiving Lions/Texans reviewed?,1878,1,1896,,33,Brad Koch,581
,1879,2,,1878,932,Mike,41
,1880,2,,1790,857,Orangecrush,5088
Has an NCAA conference ever dissolved?,1881,1,1882,,189,Christopher Chipps,1242
,1882,2,,1881,931,JeffO,487
Why Day and Night test matches were not played yet?,1884,1,1886,,753,Azik Abdullah,8601
,1885,2,,908,937,longslice,11
,1886,2,,1884,857,Orangecrush,5088
,1887,2,,1000,938,Nikhil Kumar,29
,1889,2,,1877,387,Jerrod,473
How do soccer broadcasts make money?,1890,1,1895,,387,Jerrod,473
,1891,2,,1890,869,Trudbert,424
Was Zinedine Zidane ever caught offside?,1892,1,1893,,874,Soner GÃ¶nÃ_l,179
,1893,2,,1892,385,Dor Cohen,7543
,1894,2,,1890,364,posdef,7095
,1895,2,,1890,6,wax eagle,8985
,1896,2,,1878,27,Peter Eisentraut,3084
Typical format for quarterback cadence,1897,1,1900,,119,hwrdprkns,1389
Yellow card and red card in cricket,1898,1,1899,,753,Azik Abdullah,8601
,1899,2,,1898,857,Orangecrush,5088
,1901,2,,1898,27,Peter Eisentraut,3084
,1902,2,,1842,27,Peter Eisentraut,3084
Umpire Decision Review System in cricket,1906,1,1907,,753,Azik Abdullah,8601
,1907,2,,1906,857,Orangecrush,5088
Why was Hasheem Thabeet reinstated after being ejected?,1908,1,1909,,6,wax eagle,8985
,1911,2,,1906,27,Peter Eisentraut,3084
"Differences between fullbacks, halfbacks, and running backs",1912,1,1915,,75,chrisjlee,3257
What type of bowlers are these?,1913,1,1936,,540,Himanshu Jansari,6462
,1914,2,,1913,947,Mistu4u,317
Formula 1: KERS and DRS,1916,1,1917,,857,Orangecrush,5088
,1917,2,,1916,869,Trudbert,424
,1918,2,,1784,949,Thomas,186
Why would Belichick spilt Gronk out wide against the Seahawks?,8680,1,8682,,1898,kuzzooroo,1510
,8681,2,,5060,364,posdef,7095
,8682,2,,8680,8937,New-To-IT,2027
,8684,2,,8669,8967,user8967,21
Why do ice hockey teams usually replace their goalie after an empty net goal?,8685,1,8690,,3655,cantsay,1376
What does defensive playcalling sound like for American football?,8687,1,,,8945,Stan Shunpike,437
,8690,2,,8685,6126,Philip Kendall,18797
,8691,2,,8687,2157,diggers3,3072
Do NFL or college football coaches make up plays during the game?,8692,1,,,8945,Stan Shunpike,437
What are restrictions for junior tennis players on number of senior tournaments?,8693,1,10294,,1237,Martin,5720
Where to watch Free Live Streaming of Cricket World Cup 2015?,8694,1,8698,,8973,Waseem Khan,1
,8696,2,,5622,23,geoffc,2257
Can runs be scored by a boundary in the same legal ball as an Out - Hit wicket?,8697,1,,,8977,Sanjay Kumar Bhargava,41
,8698,2,,8694,1630,KharoBangdo,1533
,8699,2,,8697,1159,KuldipMCA,105
,8700,2,,8637,103,Rory Alsop,2385
,8703,2,,8697,6039,TrueDub,3363
How to work out single leg ice skating?,8705,1,,,1933,greenoldman,341
,8706,2,,8692,8937,New-To-IT,2027
What is a league duck?,8707,1,,,8984,duckduckgoose,51
,8708,2,,8707,7723,Don_Biglia,1186
,8709,2,,8707,12,Michael Myers,3257
,8711,2,,8676,6049,Duncan,2476
,8712,2,,8676,6232,Joe,8606
,8713,2,,8676,8984,duckduckgoose,51
,8715,2,,7385,3363,timseal,450
Has there ever been an NBA team with alternating starting units?,8717,1,,,8987,Adam Flott,119
,8718,2,,8643,6126,Philip Kendall,18797
Is premier league tv rights money divided among all 20 teams equally?,8719,1,8722,,8989,Ruud Van Nistelrooy,73
How should I store my boa-closure snowboard boots?,8720,1,,,8990,Sam DeHaan,151
,8721,2,,7362,8992,Novarg,196
,8722,2,,8719,7723,Don_Biglia,1186
,8723,2,,8707,3528,Kristian Bright,597
,8725,2,,8717,8937,New-To-IT,2027
"What sports court is this, with a white circle inside a white square or triangle, and diagonal colored lines?",8726,1,8741,,8995,Ian,173
How do you create rotation in ice skating?,8727,1,12170,,8996,Noumenon,185
,8728,2,,7030,8992,Novarg,196
,8729,2,,8727,2011,Val,1005
Free throw rules,8731,1,,,9001,user9001,31
,8732,2,,8731,8937,New-To-IT,2027
,8733,2,,8731,6232,Joe,8606
,8734,2,,8693,1237,Martin,5720
Is it legal to dribble the ball above your shoulder?,8737,1,,,9005,Poilung,29
,8738,2,,7069,6049,Duncan,2476
,8739,2,,3364,9006,DinCP,9
,8742,2,,4400,9009,Mark Tremel,49
,8743,2,,4089,9009,Mark Tremel,49
Why do some hockey players kneel as they take a shot?,8746,1,,,3655,cantsay,1376
,8747,2,,8746,6232,Joe,8606
Swimming: why can I not front crawl?,8749,1,8755,,9015,P i,141
"Is batsman allowed to ""score"" leg byes by kicking the ball while pretending to hit it with the bat?",8750,1,8754,,796,Masked Man,1
Why didn't Michael Jordan appear in NBA Live 97?,8753,1,8756,,8945,Stan Shunpike,437
,8754,2,,8750,6039,TrueDub,3363
,8755,2,,8749,6324,Aquaskine,46
Artificial feather badminton shuttles,8757,1,8760,,9019,Muhammad Salman,23
,8758,2,,8720,9020,BeepBeep,21
,8760,2,,8757,8937,New-To-IT,2027
What is the actual science behind the new-gen technologies namely Snicko & Hotspot?,8761,1,,,9024,user9024,51
Do the official USAV rules for coed volleyball require a female touch?,8762,1,8766,,9025,marcove3,185
,8763,2,,269,9026,Ted,11
,8765,2,,5800,4782,Rob Sedgwick,133
,8766,2,,8762,1723,Ben Miller - Remember Monica,8101
Scoring runs in a single ball,8768,1,,,9031,user9031,31
,8769,2,,8768,6039,TrueDub,3363
,8771,2,,2343,9036,Naveed,1
Can a collegiate player reject a draft pick?,8772,1,8773,,9038,Koldito,1061
,8773,2,,8772,6126,Philip Kendall,18797
How many times has an NHL hat trick been scored with only 3 shots?,8774,1,,,9039,David,61
MVP Candidate not on 1st Team,8775,1,8776,,9040,SleepNot,113
Can a foul be overriden before it is taken?,8777,1,,,9038,Koldito,1061
,8778,2,,8768,9041,John Smith,1
,8779,2,,8774,6232,Joe,8606
,8780,2,,8777,96,Mormegil,3328
Do Hockey Players Use Pine Tar or Another Tacky Substance?,8781,1,8785,,2157,diggers3,3072
,8782,2,,5185,9038,Koldito,1061
Cross-country skiing world records,8783,1,8784,,9046,Pphoenix,153
,8784,2,,8783,9047,user9047,84
,8785,2,,8781,6232,Joe,8606
UEFA Champions League Goal Line Officials Position on the Field,8786,1,8788,,9049,rcobelli,125
,8788,2,,8786,6049,Duncan,2476
Lack of AR1 during post-game ceremonials in UEFA Champions League,8789,1,8794,,9049,rcobelli,125
What does an NFL salary cap department do?,8790,1,8791,,1898,kuzzooroo,1510
,8791,2,,8790,6232,Joe,8606
,25289,2,,7195,20412,Scott Metter,11
Why does there seem to be more pitching changes in recent years?,25290,1,25293,,11943,Austin Conlon,299
What team rebounded the best and worst?,25291,1,25292,,20340,That one person,35
,25293,2,,25290,9578,BowlOfRed,2998
,25297,2,,20836,20420,Jeremy Stevens,64
would a run score from third with a man on second when the batter flied out and they tagged the base at second cause he left early,25299,1,,,20425,mike Riggio,31
,25300,2,,25299,6232,Joe,8606
Ethics/commonality of sports teams scoring more points at end of a game they are clearly winning,25301,1,25303,,20429,David Ljung Madison Stellar,143
How do you do a kick serve?,25302,1,,,11943,Austin Conlon,299
,25303,2,,25301,6126,Philip Kendall,18797
,25307,2,,25273,20436,TheIdiot1234,1
Did Novak Djokovic just enter the Vienna Open (Erste Bank Open) to pass the time?,25308,1,,,20441,Dhanishtha Ghosh,101
,25309,2,,25308,6232,Joe,8606
Are there any studies on the influence of professional wrestling on US elections debate?,25310,1,,,20443,Gary Reborn,9
Will I lose muscle memory for a sport if I've been injured for a few months?,25311,1,,,20446,randomlad,31
,25314,2,,25311,20449,12782,21
Should the UEFA apply the country names to the participating teams in UEFA Champions Leagues?,25315,1,,,19758,aminabzz,101
What measures will the Olympic Committee take to avoid leaks in Sports Climbing?,25316,1,,,20455,suckrates,121
,25317,2,,25182,19993,Jyrki Lahtonen,129
"In which Wimbledon womens final or semi-final (we think) late 1970s to early 1980s, did the umpire have problems with his microphone?",25319,1,,,20458,PeteW,41
"What happens if a triple jump runner makes it into the sand on the ""step"" (second jump)?",25320,1,25321,,20460,Taako,113
,25321,2,,25320,9319,Nij,6688
Doing standing back row with herniated disc?,25322,1,,,20461,Alekos Reps,1
,15582,2,,15579,3257,JeopardyTempest,1859
FIBA Shot Clock reset on throw-in touching ring,17694,1,17697,,11802,phil soady,303
Does run count if the 3rd out is due to a player not tagging up?,17695,1,,,14744,Patrick Kelty,21
,17696,2,,17695,9578,BowlOfRed,2998
,17697,2,,17694,9319,Nij,6688
,17699,2,,17694,14543,dly,4021
How many yellow cards before player is suspended in Copa del Rey,17700,1,,,14749,user14749,31
What do these numbers mean in the tennis WTA calendar?,17701,1,,,14748,Francis,81
,17702,2,,17701,13485,Ram Chandra Giri,6269
Who can qualify for the Australian Open?,17703,1,,,14748,Francis,81
Is there a minimum number of players needed on the field in the NFL?,17705,1,18521,,10543,Patrick Szalapski,249
,17706,2,,17662,13385,Imran,272
,17708,2,,17700,3526,Reinstate Monica 2331977,7219
,17711,2,,17676,12715,Bob Smith,383
,17712,2,,17654,12715,Bob Smith,383
,17713,2,,11866,14754,jaycer,101
,17716,2,,17676,14758,Hedgehog,153
,17718,2,,10753,14759,Eddy Irish,1
Are advantage or tiebreaker sets more common?,17719,1,,,11943,Austin Conlon,299
,17720,2,,17719,6126,Philip Kendall,18797
Where can football teams place their replica trophies?,17722,1,17723,,13225,Daarin,133
,17723,2,,17722,9319,Nij,6688
Was there a professional sports competition where every entrant was a previous winner?,17724,1,,,14769,Scott Brewer,29
,17725,2,,17724,6126,Philip Kendall,18797
,17726,2,,17724,13379,Pawr,1547
History of rule changes in tennis,17727,1,17729,,14770,Sergio Parreiras,101
Word for: player who's just helping field a team,17728,1,,,9750,aparente001,233
,17729,2,,17727,13785,Logan Baxter,826
,17730,2,,17728,13785,Logan Baxter,826
Would the Copa del Rey change its name for a queen?,17731,1,17732,,13228,Yosef Mordechai Coleman,384
,17732,2,,17731,9319,Nij,6688
Is a hand pass cancelled if it touches the other team?,17737,1,,,14514,ma11hew28,121
,17738,2,,17737,14514,ma11hew28,121
,17739,2,,17548,14779,Haroon Ferno,1
Super Bowl MVP winners from the losing team,17741,1,17742,,3671,alamoot,8213
,17742,2,,17741,13785,Logan Baxter,826
Better to fall down after interception in end zone?,17743,1,,,12275,Tyler Durden,655
Did any player on Eagles Super Bowl winning roster play on the 04 season Super bowl?,17744,1,17745,,3671,alamoot,8213
,17745,2,,17744,13785,Logan Baxter,826
,17746,2,,17743,13922,Bryan Turriff,715
,17747,2,,17518,13403,Bill Hileman,326
,17748,2,,16242,14785,Erik,11
What will the batsman score from a winning boundary with one run needed to win?,17749,1,,,14789,Aamir,11
Can an intercepting player be down by contact that occurs before the interception?,17750,1,,,6211,Apoapsis,366
"After a missed field goal, where does the next drive start?",17752,1,17755,,9690,Jason P Sallinger,1162
,17753,2,,16117,14790,James Sherman,1
,17754,2,,17749,4851,aqwert,742
,17755,2,,17752,3671,alamoot,8213
What determines the spot of a field goal kick in the NFL?,17756,1,17757,,3671,alamoot,8213
,17757,2,,17756,14543,dly,4021
How are UEFA Champions League group ranks decided in this convoluted situation?,17759,1,,,14794,Allister,1
,17760,2,,17759,9319,Nij,6688
Are ballroom dance competitions just for trophies only?,17763,1,,,12275,Tyler Durden,655
,17766,2,,17763,1723,Ben Miller - Remember Monica,8101
"How can one team ""own"" another team's first-round pick?",17772,1,17773,,14808,fredafreak,83
,17773,2,,17772,6126,Philip Kendall,18797
When exactly did Dale Earnhardt crash?,17776,1,,,14812,bsmither,21
,17777,2,,17731,12405,walen,163
,17778,2,,17628,9240,Braamstruik,872
,17780,2,,17750,13922,Bryan Turriff,715
,17787,2,,17786,9319,Nij,6688
,17788,2,,17786,4870,JÃ¶rg W Mittag,251
Signal for off-side and indirect free kick in association football,17789,1,17790,,14677,user493048,141
,17790,2,,17789,14543,dly,4021
Athletes under the Olympics flag competing in team sports,17792,1,,,3671,alamoot,8213
How many people are representing the US officially in the 2018 Winter Olympics?,17793,1,,,14829,Voromir,21
Will the club finishing 4th in the EPL go to any European competition if clubs from 5 to 8 win corresponding titles granting European qualification?,17794,1,21201,,14830,MathsLearner,237
What's the point of winning the opening tip off in basketball?,17795,1,,,14832,Janet,81
What are these additional white lines on the cricket pitch?,17797,1,,,14280,Gaurang Tandon,595
,17798,2,,17797,11197,CodeNewbie,1994
"What is a proper definition of ""doubles rotation"" in badminton?",17799,1,17808,,14280,Gaurang Tandon,595
What are rifle specifications in Biathlon?,17800,1,17803,,5036,Fredy31,1297
Too many players on the basketball court,17801,1,,,14836,steve,31
,17802,2,,17800,14543,dly,4021
,17803,2,,17800,9319,Nij,6688
What is the origin of the myth that Dutch are good speed skaters because it's a mode of transportation for them?,17805,1,,,10583,Glorfindel,1487
,17806,5,,,-1,Community,1
,17807,4,,,10583,Glorfindel,1487
,17808,2,,17799,1419,phihag,1832
How is the scoring determined in Winter Olympic Sports?,17810,1,,,14841,John,31
,17811,2,,17810,14543,dly,4021
Why do curlers have a stopwatch?,17814,1,17826,,5036,Fredy31,1297
,17815,2,,17814,9319,Nij,6688
,17816,2,,17795,14047,Brian Wendel,41
"In NBA, why praising an opponent's player an offense?",17818,1,17819,,14846,marlonpd,173
,17819,2,,17818,14831,Voromir Kadien,198
,17820,2,,17805,14543,dly,4021
use 8 ball to clear pocket,17823,1,,,14850,Ken Duff,19
Why do curlers always spin the stone,17824,1,17828,,14851,Jan Drozen,183
,17826,2,,17814,9578,BowlOfRed,2998
"Why, specifically, is George Asanidze's record not 181kg?",17827,1,17829,,14856,two black lines in the middle,131
,17828,2,,17824,9502,Chenmunka,374
,17829,2,,17827,14543,dly,4021
Are substitutions allowed in curling?,17830,1,17831,,1831,Ale,9000
,17831,2,,17830,9319,Nij,6688
"What is the point of the ""Small Final"" in Snowboard Cross?",17834,1,,,3763,pacoverflow,4470
,17835,2,,17834,14865,Julian,11
Why do skiers use poles in slalom and downhill?,17836,1,,,4832,Kate Gregory,662
Who was the first Korean to compete in the Olympics?,17837,1,,,359,Andrew Grimm,418
,17838,2,,17836,1831,Ale,9000
What happens when time runs out in Curling Olympics matches?,17839,1,17844,,1831,Ale,9000
